Tiempo Sistema,Bar Trend,Next Record,Barometer,Inside Temperature,Inside Humidity,Outside Temperature,Wind Speed,10 Min Avg Wind Speed,Wind Direction,Extra Temperatures,Soil Temperatures,Leaf Temperatures,Outside Humidity,Extra Humidties,Rain Rate,UV,Solar Radiation,Storm Rain,Start Date of current Storm,Day Rain,Month Rain,Year Rain,Day ET,Month ET,Year ET,Soil Moistures,Leaf Wetnesses,Inside Alarms,Rain Alarms,Outside Alarms,Extra Temp/Hum Alarms,Soil & Leaf Alarms,Transmitter Battery Status,Console Battery Voltage,Forecast Icons,Forecast Rule number,Time of Sunrise,Time of Sunset,<LF> = 0x0A,<CR> = 0x0D,CRC
2020-01-19 12:26:00,O,1674,29910,545,60,513,0,0,95,65535,65535,65535,95,65535,0,0,70,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,55642
2020-01-19 12:27:00,O,1675,29912,546,60,513,0,0,95,65535,65535,65535,95,65535,0,0,77,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,24061
2020-01-19 12:28:01,O,1676,29914,546,60,514,0,0,95,65535,65535,65535,95,65535,0,0,86,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,62237
2020-01-19 12:29:00,O,1677,29916,546,60,514,0,0,95,65535,65535,65535,95,65535,0,0,102,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,39084
2020-01-19 12:30:00,O,1678,29915,546,60,515,0,0,95,65535,65535,65535,95,65535,0,0,125,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,44025
2020-01-19 12:31:00,O,1679,29918,547,60,516,0,0,95,65535,65535,65535,94,65535,0,5,141,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,54793
2020-01-19 12:32:00,O,1680,29918,547,60,516,0,0,95,65535,65535,65535,94,65535,0,5,125,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,10450
2020-01-19 12:33:00,O,1681,29919,547,60,517,0,0,95,65535,65535,65535,94,65535,0,5,151,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,46565
2020-01-19 12:34:00,O,1682,29916,547,60,518,0,0,95,65535,65535,65535,94,65535,0,5,155,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,62637
2020-01-19 12:35:01,O,1683,29918,548,60,518,0,0,95,65535,65535,65535,94,65535,0,6,192,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,55368
2020-01-19 12:36:00,O,1684,29919,548,60,519,0,0,95,65535,65535,65535,94,65535,0,6,206,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,29522
2020-01-19 12:37:00,O,1685,29919,548,60,520,0,0,95,65535,65535,65535,94,65535,0,6,211,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,52711
2020-01-19 12:38:00,O,1686,29916,548,60,521,0,0,95,65535,65535,65535,94,65535,0,6,221,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,19386
2020-01-19 12:39:00,O,1687,29916,549,60,521,0,0,95,65535,65535,65535,94,65535,0,6,229,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,4475
2020-01-19 12:40:00,O,1688,29916,549,60,523,0,0,95,65535,65535,65535,95,65535,0,7,220,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,44213
2020-01-19 12:41:00,O,1689,29916,550,60,524,0,0,95,65535,65535,65535,95,65535,0,6,234,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,27968
2020-01-19 12:42:01,O,1690,29919,550,60,525,0,0,95,65535,65535,65535,95,65535,0,7,250,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,19408
2020-01-19 12:43:00,O,1691,29919,551,60,526,0,0,95,65535,65535,65535,95,65535,0,8,258,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,34838
2020-01-19 12:44:00,O,1692,29918,552,60,527,0,0,95,65535,65535,65535,95,65535,0,8,227,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,13339
2020-01-19 12:45:01,O,1693,29918,552,60,527,0,0,95,65535,65535,65535,95,65535,0,8,243,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,62794
2020-01-19 12:46:00,O,1694,29919,553,60,529,0,0,95,65535,65535,65535,95,65535,0,8,248,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,65205
2020-01-19 12:47:00,O,1695,29923,553,60,529,0,0,95,65535,65535,65535,95,65535,0,8,248,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,21321
2020-01-19 12:48:00,O,1696,29920,554,60,531,0,0,95,65535,65535,65535,95,65535,0,8,200,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,14572
2020-01-19 12:49:01,O,1697,29919,555,60,532,0,0,95,65535,65535,65535,95,65535,0,8,158,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,59626
2020-01-19 12:50:00,O,1698,29923,555,60,533,0,0,95,65535,65535,65535,95,65535,0,8,160,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,4073
2020-01-19 12:51:00,O,1699,29919,556,60,534,0,0,95,65535,65535,65535,95,65535,0,8,186,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,60131
2020-01-19 12:52:01,O,1700,29921,557,60,535,0,0,95,65535,65535,65535,95,65535,0,8,193,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,142
2020-01-19 12:53:00,O,1701,29922,558,60,537,0,0,95,65535,65535,65535,95,65535,0,8,181,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,37992
2020-01-19 12:54:00,O,1702,29922,558,60,538,0,0,95,65535,65535,65535,94,65535,0,8,176,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,33344
2020-01-19 12:55:00,O,1703,29924,559,60,539,0,0,95,65535,65535,65535,95,65535,0,8,197,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,37899
2020-01-19 12:56:01,O,1704,29925,559,60,540,0,0,95,65535,65535,65535,94,65535,0,9,171,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,53251
2020-01-19 12:57:00,O,1705,29926,560,60,541,0,0,95,65535,65535,65535,94,65535,0,9,207,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,11084
2020-01-19 12:58:00,O,1706,29928,560,60,542,0,0,95,65535,65535,65535,94,65535,0,10,209,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,4878
2020-01-19 12:59:01,O,1707,29927,561,60,543,0,0,95,65535,65535,65535,95,65535,0,10,207,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,1733
2020-01-19 13:00:00,O,1708,29928,562,60,544,0,0,95,65535,65535,65535,95,65535,0,10,230,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,3501
2020-01-19 13:01:00,O,1709,29929,563,60,545,0,0,95,65535,65535,65535,94,65535,0,11,239,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,24026
2020-01-19 13:02:00,O,1710,29928,564,60,546,0,0,95,65535,65535,65535,94,65535,0,11,255,0,65535,0,17,6465,73,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,10136
2020-01-19 13:03:00,O,1711,29928,564,60,547,0,0,95,65535,65535,65535,94,65535,0,11,260,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,30891
2020-01-19 13:04:00,O,1712,29927,565,60,547,0,0,95,65535,65535,65535,94,65535,0,11,257,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,13352
2020-01-19 13:05:00,O,1713,29929,565,60,549,0,0,95,65535,65535,65535,94,65535,0,12,248,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,38504
2020-01-19 13:06:01,O,1714,29926,566,60,549,0,0,95,65535,65535,65535,94,65535,0,12,253,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,39755
2020-01-19 13:07:00,O,1715,29924,566,60,550,0,0,95,65535,65535,65535,94,65535,0,12,237,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,17142
2020-01-19 13:08:00,O,1716,29924,567,60,552,0,0,95,65535,65535,65535,94,65535,0,11,218,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,53718
2020-01-19 13:09:00,O,1717,29926,568,60,553,0,0,95,65535,65535,65535,94,65535,0,12,213,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,27990
2020-01-19 13:10:00,O,1718,29924,569,60,553,0,0,95,65535,65535,65535,94,65535,0,12,236,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,53437
2020-01-19 13:11:00,O,1719,29927,570,60,555,0,0,95,65535,65535,65535,94,65535,0,13,237,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,28771
2020-01-19 13:12:00,O,1720,29924,570,60,556,0,0,95,65535,65535,65535,94,65535,0,13,274,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,24478
2020-01-19 13:13:01,O,1721,29925,571,60,557,0,0,95,65535,65535,65535,94,65535,0,14,288,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,43811
2020-01-19 13:14:00,O,1722,29926,572,60,558,0,0,95,65535,65535,65535,94,65535,0,15,283,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,28228
2020-01-19 13:15:00,O,1723,29926,572,60,559,0,0,95,65535,65535,65535,93,65535,0,14,258,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,34886
2020-01-19 13:16:00,O,1724,29929,573,59,561,0,0,95,65535,65535,65535,94,65535,0,15,322,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,11079
2020-01-19 13:17:00,O,1725,29929,574,59,562,0,0,95,65535,65535,65535,94,65535,0,16,325,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,42503
2020-01-19 13:18:00,O,1726,29929,574,59,564,0,0,95,65535,65535,65535,94,65535,0,16,313,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,4112
2020-01-19 13:19:00,O,1727,29930,575,59,564,0,0,95,65535,65535,65535,94,65535,0,16,306,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,43740
2020-01-19 13:20:01,O,1728,29931,576,59,566,0,0,95,65535,65535,65535,94,65535,0,17,357,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,44893
2020-01-19 13:21:00,O,1729,29932,576,59,568,0,0,95,65535,65535,65535,94,65535,0,16,308,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,90
2020-01-19 13:22:00,O,1730,29931,577,59,569,0,0,95,65535,65535,65535,93,65535,0,18,332,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,53393
2020-01-19 13:23:01,O,1731,29932,578,59,570,0,0,95,65535,65535,65535,93,65535,0,18,353,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,28133
2020-01-19 13:24:00,O,1732,29933,579,59,571,0,0,95,65535,65535,65535,93,65535,0,18,330,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,30656
2020-01-19 13:25:00,O,1733,29931,580,59,572,0,0,95,65535,65535,65535,93,65535,0,19,359,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,39088
2020-01-19 13:26:00,O,1734,29933,581,59,574,0,0,95,65535,65535,65535,93,65535,0,19,381,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,48602
2020-01-19 13:27:01,O,1735,29932,582,59,575,0,0,95,65535,65535,65535,92,65535,0,19,364,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,63700
2020-01-19 13:28:00,O,1736,29935,582,59,577,0,0,95,65535,65535,65535,92,65535,0,21,394,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,5010
2020-01-19 13:29:00,O,1737,29937,583,59,578,0,0,95,65535,65535,65535,92,65535,0,18,374,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,19706
2020-01-19 13:30:01,O,1738,29935,584,59,580,0,0,95,65535,65535,65535,92,65535,0,18,360,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,30337
2020-01-19 13:31:00,O,1739,29937,585,59,581,0,0,95,65535,65535,65535,92,65535,0,20,297,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,389
2020-01-19 13:32:00,O,1740,29936,586,59,582,0,0,95,65535,65535,65535,92,65535,0,20,302,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,40387
2020-01-19 13:33:00,O,1741,29936,587,59,583,0,0,95,65535,65535,65535,92,65535,0,19,276,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,18405
2020-01-19 13:34:01,O,1742,29937,589,59,585,0,0,95,65535,65535,65535,92,65535,0,19,295,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,44249
2020-01-19 13:35:00,O,1743,29935,589,59,586,0,0,95,65535,65535,65535,92,65535,0,23,362,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,37789
2020-01-19 13:36:00,O,1744,29935,590,59,588,0,0,95,65535,65535,65535,92,65535,0,24,425,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,27099
2020-01-19 13:37:01,O,1745,29929,591,59,589,0,0,95,65535,65535,65535,91,65535,0,23,381,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,29831
2020-01-19 13:38:00,O,1746,29928,593,59,590,0,0,95,65535,65535,65535,91,65535,0,23,343,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,60385
2020-01-19 13:39:00,O,1747,29930,593,59,592,0,0,95,65535,65535,65535,91,65535,0,21,308,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,6685
2020-01-19 13:40:00,O,1748,29929,594,59,592,0,0,95,65535,65535,65535,91,65535,0,20,260,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,13879
2020-01-19 13:41:00,O,1749,29928,596,59,593,0,0,95,65535,65535,65535,90,65535,0,20,274,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,5805
2020-01-19 13:42:00,O,1750,29927,596,59,594,1,0,95,65535,65535,65535,90,65535,0,20,239,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,6251
2020-01-19 13:43:00,O,1751,29931,598,59,595,1,0,95,65535,65535,65535,90,65535,0,21,274,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,49969
2020-01-19 13:44:01,O,1752,29926,599,59,595,1,0,95,65535,65535,65535,90,65535,0,20,264,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,2267
2020-01-19 13:45:00,O,1753,29928,600,59,596,1,0,95,65535,65535,65535,90,65535,0,21,250,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,49996
2020-01-19 13:46:00,O,1754,29927,601,59,596,1,1,95,65535,65535,65535,90,65535,0,20,262,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,57450
2020-01-19 13:47:00,O,1755,29930,601,59,597,1,1,95,65535,65535,65535,90,65535,0,21,265,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,37563
2020-01-19 13:48:00,O,1756,29929,603,59,597,0,1,95,65535,65535,65535,90,65535,0,21,257,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,30477
2020-01-19 13:49:00,O,1757,29931,603,59,597,0,1,95,65535,65535,65535,90,65535,0,21,258,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,21081
2020-01-19 13:50:00,O,1758,29928,604,59,598,0,1,95,65535,65535,65535,89,65535,0,21,246,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,46630
2020-01-19 13:51:01,O,1759,29930,605,59,599,0,1,95,65535,65535,65535,89,65535,0,21,237,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,24428
2020-01-19 13:52:00,O,1760,29929,606,59,600,0,1,95,65535,65535,65535,89,65535,0,20,237,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,16519
2020-01-19 13:53:00,O,1761,29927,606,59,601,1,0,95,65535,65535,65535,89,65535,0,21,237,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,37966
2020-01-19 13:54:01,O,1762,29930,607,59,601,1,0,95,65535,65535,65535,89,65535,0,21,237,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,162
2020-01-19 13:55:00,O,1763,29927,608,59,602,1,0,95,65535,65535,65535,89,65535,0,21,243,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,54914
2020-01-19 13:56:00,O,1764,29929,609,59,602,1,0,95,65535,65535,65535,89,65535,0,21,243,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,64476
2020-01-19 13:57:00,O,1765,29928,610,59,603,1,0,95,65535,65535,65535,89,65535,0,22,244,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,51158
2020-01-19 13:58:01,O,1766,29929,611,59,604,0,1,95,65535,65535,65535,89,65535,0,22,258,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,37712
2020-01-19 13:59:00,O,1767,29931,611,59,604,1,1,95,65535,65535,65535,89,65535,0,22,250,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,12416
2020-01-19 14:00:00,O,1768,29931,612,59,604,1,1,95,65535,65535,65535,88,65535,0,22,244,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,6011
2020-01-19 14:01:01,O,1769,29927,613,59,605,0,1,95,65535,65535,65535,88,65535,0,22,248,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,8703
2020-01-19 14:02:00,O,1770,29929,614,59,604,1,1,95,65535,65535,65535,88,65535,0,22,241,0,65535,0,17,6465,76,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,40170
2020-01-19 14:03:00,O,1771,29930,615,59,605,1,1,95,65535,65535,65535,88,65535,0,22,237,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,39872
2020-01-19 14:04:00,O,1772,29933,615,59,605,1,1,95,65535,65535,65535,88,65535,0,22,236,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,63082
2020-01-19 14:05:01,O,1773,29929,616,59,606,1,1,95,65535,65535,65535,88,65535,0,23,239,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,35252
2020-01-19 14:06:00,O,1774,29931,617,59,606,1,1,95,65535,65535,65535,88,65535,0,23,243,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,59954
2020-01-19 14:07:00,O,1775,29931,618,59,606,0,1,95,65535,65535,65535,88,65535,0,23,244,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,14490
2020-01-19 14:08:01,O,1776,29932,618,59,607,1,1,95,65535,65535,65535,88,65535,0,23,241,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,44660
2020-01-19 14:09:00,O,1777,29933,619,59,608,1,1,95,65535,65535,65535,89,65535,0,24,243,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,22849
2020-01-19 14:10:00,O,1778,29931,619,59,608,1,1,95,65535,65535,65535,88,65535,0,24,248,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,27468
2020-01-19 14:11:00,O,1779,29932,620,59,609,1,1,95,65535,65535,65535,88,65535,0,25,255,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,7978
2020-01-19 14:12:00,O,1780,29934,621,58,609,0,1,95,65535,65535,65535,88,65535,0,25,269,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,62884
2020-01-19 14:13:00,O,1781,29930,622,59,609,1,1,95,65535,65535,65535,88,65535,0,26,274,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,40385
2020-01-19 14:14:05,O,1782,29929,622,58,610,1,1,95,65535,65535,65535,88,65535,0,27,288,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,16743
2020-01-19 14:15:00,O,1783,29934,623,58,611,1,1,95,65535,65535,65535,88,65535,0,27,292,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,13536
2020-01-19 14:16:00,O,1784,29931,624,58,611,0,1,95,65535,65535,65535,88,65535,0,28,302,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,36871
2020-01-19 14:17:00,O,1785,29927,625,58,612,0,1,95,65535,65535,65535,88,65535,0,29,313,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,38686
2020-01-19 14:18:01,O,1786,29930,625,58,613,0,1,95,65535,65535,65535,88,65535,0,29,322,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,26345
2020-01-19 14:19:00,O,1787,29928,626,58,613,0,0,95,65535,65535,65535,88,65535,0,30,343,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,60617
2020-01-19 14:20:00,O,1788,29930,627,58,614,0,0,95,65535,65535,65535,88,65535,0,31,348,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,33433
2020-01-19 14:21:01,O,1789,29927,628,58,615,0,0,95,65535,65535,65535,88,65535,0,31,345,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,1611
2020-01-19 14:22:00,O,1790,29928,629,58,616,0,0,95,65535,65535,65535,88,65535,0,33,371,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,34297
2020-01-19 14:23:00,O,1791,29927,630,58,617,0,0,95,65535,65535,65535,88,65535,0,33,364,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,57543
2020-01-19 14:24:00,O,1792,29927,630,58,618,0,0,95,65535,65535,65535,87,65535,0,34,373,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,17785
2020-01-19 14:25:01,O,1793,29929,631,58,619,0,0,95,65535,65535,65535,87,65535,0,34,371,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,15064
2020-01-19 14:26:00,O,1794,29930,633,58,620,1,0,95,65535,65535,65535,87,65535,0,34,371,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,5412
2020-01-19 14:27:00,O,1795,29929,634,58,622,0,0,95,65535,65535,65535,87,65535,0,36,383,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,13406
2020-01-19 14:28:01,O,1796,29928,634,58,622,0,0,95,65535,65535,65535,86,65535,0,38,408,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,2015
2020-01-19 14:29:00,O,1797,29931,635,58,624,0,0,95,65535,65535,65535,86,65535,0,40,466,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,26427
2020-01-19 14:30:00,O,1798,29930,636,58,624,0,0,95,65535,65535,65535,86,65535,0,40,441,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,5305
2020-01-19 14:31:00,O,1799,29929,638,58,626,0,0,95,65535,65535,65535,86,65535,0,40,434,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,409
2020-01-19 14:32:00,O,1800,29929,639,58,627,0,0,103,65535,65535,65535,85,65535,0,40,446,0,65535,0,17,6465,82,235,235,65535,65535,0,0,0,0,0,0,819,6,75,617,1805,10,13,63840
